Name,SMILES,WHIM.13,kierHallSmarts.49,kierHallSmarts.48,BCUT.4,BCUT.5,BCUT.2,BCUT.3,BCUT.0,BCUT.1,kierHallSmarts.41,kierHallSmarts.40,kierHallSmarts.43,kierHallSmarts.42,kierHallSmarts.45,kierHallSmarts.44,kierHallSmarts.47,kierHallSmarts.46,mde.9,gravitationalIndex.0,kierHallSmarts.38,kierHallSmarts.39,vabc,WHIM.12,kierHallSmarts.34,kierHallSmarts.35,kierHallSmarts.36,kierHallSmarts.37,kierHallSmarts.30,kierHallSmarts.31,kierHallSmarts.32,kierHallSmarts.33,gravitationalIndex.5,chiPathCluster.1,chiPathCluster.0,chiPathCluster.3,gravitationalIndex.4,chiPathCluster.5,chiPathCluster.4,mde.3,vAdjMa,chiPath.12,chiPath.13,chiPath.10,chiPath.11,chiPath.14,chiPath.15,kierHallSmarts.58,kierHallSmarts.59,kierHallSmarts.52,kierHallSmarts.53,kierHallSmarts.50,kierHallSmarts.51,kierHallSmarts.56,kierHallSmarts.57,kierHallSmarts.54,kierHallSmarts.55,momentOfInertia.4,momentOfInertia.0,autoCorrelationPolarizability.4,autoCorrelationPolarizability.3,autoCorrelationPolarizability.2,autoCorrelationPolarizability.1,autoCorrelationPolarizability.0,kierValues.1,momentOfInertia.6,kierValues.0,chiChain.1,mde.18,chiCluster.7,autoCorrelationMass.0,autoCorrelationMass.1,autoCorrelationMass.2,autoCorrelationMass.3,autoCorrelationMass.4,mde.16,mde.15,xlogP,hBondacceptors,momentOfInertia.2,weight,hybratio,momentOfInertia.3,chiChain.2,ALOGP.2,chiChain.5,ALOGP.0,ALOGP.1,chiCluster.4,kierHallSmarts.69,kierHallSmarts.68,kierHallSmarts.67,kierHallSmarts.66,kierHallSmarts.65,kierHallSmarts.64,kierHallSmarts.63,kierHallSmarts.62,kierHallSmarts.61,kierHallSmarts.60,CPSA.9,CPSA.8,chiCluster.5,petitjeanNumber,WHIM.16,CPSA.1,CPSA.0,CPSA.3,CPSA.2,CPSA.5,CPSA.4,CPSA.7,CPSA.6,WHIM.14,gravitationalIndex.3,CPSA.24,CPSA.25,autoCorrelationCharge.1,WHIM.11,weightedPath.3,autoCorrelationCharge.2,autoCorrelationCharge.3,autoCorrelationCharge.0,WHIM.10,chiChain.7,autoCorrelationCharge.4,chiPath.8,CPSA.28,mde.8,WHIM.7,gravitationalIndex.2,mde.12,chiPath.0,chiPath.1,chiPath.2,basicGroupCount,chiPath.4,mde.11,chiPath.6,chiPath.7,chiCluster.6,mde.1,aromaticBondsCount,chiPath.9,mde.17,chiChain.6,chiCluster.3,weightedPath.2,petitjeanShapeIndex.0,wienerNumbers.1,wienerNumbers.0,gravitationalIndex.1,chiCluster.0,weightedPath.4,mde.2,mde.14,lengthOverBreadth.1,lengthOverBreadth.0,mde.0,mde.7,mde.6,mannholdLogP,mde.5,chiChain.0,zagrebIndex,mde.4,kierHallSmarts.70,kierHallSmarts.71,kierHallSmarts.72,kierHallSmarts.73,kierHallSmarts.74,kierHallSmarts.75,kierHallSmarts.76,kierHallSmarts.77,kierHallSmarts.78,petitjeanShapeIndex.1,chiCluster.1,rotatableBondsCount,chiPath.5,gravitationalIndex.7,aromaticAtomsCount,fmf,largestPiSystem,carbonTypes.8,chiChain.3,mde.13,carbonTypes.1,carbonTypes.0,carbonTypes.3,carbonTypes.2,carbonTypes.5,carbonTypes.4,gravitationalIndex.6,carbonTypes.6,bondCount,chiPathCluster.2,hBondDonors,longestAliphaticChain,chiPath.3,chiChain.8,CPSA.20,CPSA.21,CPSA.22,CPSA.23,kierHallSmarts.8,kierHallSmarts.9,CPSA.26,CPSA.27,kierHallSmarts.4,kierHallSmarts.5,kierHallSmarts.6,kierHallSmarts.7,kierHallSmarts.0,kierHallSmarts.1,kierHallSmarts.2,kierHallSmarts.3,ip,chiChain.4,mde.10,atomCount,NilaComplexity,bpol,momentOfInertia.1,kierHallSmarts.16,kierHallSmarts.17,kierHallSmarts.14,kierHallSmarts.15,kierHallSmarts.12,kierHallSmarts.13,kierHallSmarts.10,kierHallSmarts.11,weightedPath.0,kierHallSmarts.18,kierHallSmarts.19,weightedPath.1,CPSA.19,CPSA.18,CPSA.15,CPSA.14,CPSA.17,CPSA.16,CPSA.11,CPSA.10,CPSA.13,CPSA.12,tpsa,WHIM.6,WHIM.5,WHIM.4,WHIM.3,WHIM.2,WHIM.1,WHIM.0,WHIM.15,WHIM.9,WHIM.8,carbonTypes.7,kierValues.2,momentOfInertia.5,lipinskifailures,kierHallSmarts.29,kierHallSmarts.28,eccentricConnectivityIndex,kierHallSmarts.23,kierHallSmarts.22,kierHallSmarts.21,kierHallSmarts.20,kierHallSmarts.27,kierHallSmarts.26,kierHallSmarts.25,kierHallSmarts.24,gravitationalIndex.8,acidicGroupCount,chiChain.9,chiCluster.2,apol,largestChain,TARGET
AMPICILLIN,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,nan,1,0,4.781126302,12.1009364,-0.330422885,0.278265035,11.9,31.97207222,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,0,0,0,0,0,0,nan,9.433672937,5.549972857,3.694857103,nan,7.05702564,5.729412528,2,5.584962501,4.751062809,3.342022277,8.243644799,5.985380646,2.000272779,1.061720347,0,0,0,0,0,0,0,0,0,0,nan,nan,2504.600418,2927.917715,3104.153784,2190.666994,1794.255769,6.9575,nan,18.78106509,0.111111111,0,0.079056942,34.30557008,31.66502992,51.33181169,50.2102942,53.64981868,0,0.166666667,-2.35,7,nan,329.9609515,0.4375,nan,0.400437363,90.7675,0,-0.2059,0.04239481,2.357040391,0,0,0,0,0,0,0,0,0,0,nan,nan,0.353553391,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.303889934,nan,9.958980794,-0.108731411,0.299208756,0.669708247,nan,0.293304165,-0.351211711,14.11741963,nan,2.619839963,nan,nan,0,17.64589989,11.23688799,11.19687494,0,7.744231331,0,3.795968727,2.477739366,0.42900164,1.023350625,6,8.454864104,0.333333333,0.074535599,0.068041382,22.07551319,1,39,1365,nan,2.650580938,9.062492715,3.809811707,0.333333333,nan,nan,0.5,9.595433521,0.570212857,2.34,8.046584492,0,132,6.083643419,0,0,0,0,0,0,0,0,0,nan,0.204124145,5,5.815383197,nan,6,0.666666667,6,0,0.877314918,0,0,0,5,3,3,1,nan,3,26,13.14441215,0,2,9.058795073,0.655866789,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.512492134,1.195266057,24,124.08,10.072,nan,1,0,0,3,0,0,0,0,48.0375871,1,0,2.001566129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.36,nan,0,1,0,481,0,0,0,0,0,0,0,0,nan,0,1.120679527,0.836549603,37.568,5,1
ARGATROBAN,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,nan,0,0,4.571665539,12.92626568,-0.330577055,0.276571243,11.9,31.9720728,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,4,0,0,0,0,0,0,0,nan,9.703926206,6.222869957,2.595736979,nan,4.663196353,3.599883813,0,6.129283017,5.109371255,3.770152649,10.07205264,6.988841443,2.244399601,1.368975588,0,0,1,0,0,0,0,0,0,0,nan,nan,4874.741087,4968.301076,4620.599106,3249.896446,2770.666935,13.18120328,nan,29.55441928,0,0,0.007361096,47.15998002,48.55413464,65.78708053,73.46015613,79.62155589,0.531329285,0.25,-0.664,11,nan,471.9650881,0.608695652,nan,0,124.4872,0,-2.6866,7.21781956,1.519380088,0,0,0,0,0,0,0,0,0,0,nan,nan,0.025499586,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.425076415,nan,12.44414831,0.06946862,0.133048109,0.754533401,nan,0,-0.250809958,20.41506682,nan,0,nan,nan,0,25.7503479,16.49090819,15.8597113,3,9.722407207,0,5.152578528,3.728212592,0.187474862,3.365862152,6,12.35513432,0.598408481,0,0.083333333,33.20507956,1,57,3704,nan,3.421291552,17.25127877,3.284498667,1.119380345,nan,nan,0.071428571,9.35340768,0,2.67,23.76854988,0,180,10.76030631,0,0,0,0,0,0,0,0,0,nan,0.204124145,11,8.169515273,nan,6,0.571428571,11,0,0.204124145,0.5,0,0,5,2,5,1,nan,7,37,14.81217076,0,5,11.80123126,0.112845281,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.432292152,1.990535853,35,179.12,16.61,nan,3,0,0,3,0,0,0,0,69.946574,0,0,1.998473543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,7.992653811,nan,2,1,0,803,0,0,0,0,0,0,0,0,nan,0,0.224129845,0.767102485,53.99,14,1
ASPIRIN,CC(=O)OC1=CC=CC=C1C(O)=O,nan,0,0,3.985396913,8.759508583,-0.327686103,0.293318822,11.85,15.99792372,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,1,0,0,0,0,0,0,nan,2.541232856,1.652847622,0.39234146,nan,0.457103458,0.474383709,0,4.700439718,0.887171219,0.521438127,2.394955678,1.371154665,0.198315454,0.07057334,0,0,0,0,0,0,0,0,0,0,nan,nan,556.6910577,732.6482704,799.5450137,625.394696,564.5344826,5.024221453,nan,11.07692308,0,0,0,16.09787614,14.66045989,20.54148993,18.65673582,18.87358191,0,0,0.67,4,nan,171.9796585,0.111111111,nan,0,47.9988,0,0.44,0.1936,0.260071229,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.238026045,nan,10.19241027,0.055242086,-0.115766308,0.448010349,nan,0,0.175925166,6.981359544,nan,0,nan,nan,0,9.844934983,6.109060905,5.581957363,0,3.012151371,0.944940787,1.240882803,0.508588337,0.030186502,0.808206202,6,3.617453648,0,0,0,10.19241027,1,16,246,nan,1.044331054,0,1.437216448,0,nan,nan,0,3.14734519,0,2.01,6.373468494,0,60,3.965406457,0,0,0,0,0,0,0,0,0,nan,0,3,2.158719217,nan,6,0.461538462,12,0,0.083333333,0,0,0,5,2,1,1,nan,0,13,3.122748345,0,2,3.598329947,0.027777778,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.107038088,0.721124785,13,13.04,4.79,nan,2,0,0,2,0,0,0,0,25.25208518,0,0,1.942468091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.324099723,nan,0,0,0,123,0,0,0,0,0,0,0,0,nan,0,0.025229119,0.204124145,19.048,4,1
ATORVASTATIN,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,nan,0,0,3.814611625,13.19774805,-0.393122541,0.26161999,11.85,18.99841005,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,0,0,1,0,1,0,0,nan,10.14786268,5.595954549,2.314307646,nan,4.780818631,3.590819083,0,6.357552005,5.203120087,3.698797736,10.41314078,6.929700521,2.285147013,1.552786196,0,0,0,0,0,0,0,0,0,0,nan,nan,6584.266713,5969.166777,5327.330351,3681.491946,3073.715236,16.35044343,nan,33.88429752,0,0,0,47.09434992,47.07315466,67.14560016,70.98039928,83.85656091,0,0,3.442,7,nan,522.9791243,0.272727273,nan,0.06415003,165.5713,0,1.0933,1.19530489,1.299957225,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.243600636,nan,12.36448249,0.00807474,-0.254817259,0.653330933,nan,0.02795085,0.27609744,23.12669714,nan,0,nan,nan,0,29.51793261,19.6507748,18.00528169,0,12.19376969,0,7.068863152,5.460410323,0.205098579,5.319972353,23,13.6733331,0.25,0,0,21.56169103,1,65,5382,nan,2.961293974,6.668079066,5.930198308,0,nan,nan,0.5,19.18355667,0,4.21,45.98879927,0,210,26.14120217,0,0,0,0,0,0,0,0,0,nan,0,13,9.918285601,nan,23,0.609756098,26,0,0.480966548,0,0,0,18,2,3,4,nan,5,44,15.35389624,0,7,13.64915425,0.169755748,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.769728651,1.688509487,41,296.08,9.293,nan,8,0,0,2,0,0,0,0,82.91824167,0,0,2.022396138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,9.254927095,nan,1,0,0,1047,0,0,0,0,0,0,0,0,nan,0,0.233907743,0.502622596,64.847,11,0
AZACITIDINE,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,nan,0,0,4.304261185,9.289190938,-0.393268871,0.332290464,11.9,15.99893478,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,1,0,0,0,0,0,0,nan,5.331536654,3.433223619,1.006525589,nan,1.278472114,1.238303958,0,5.087462841,1.639720693,0.953127124,3.633272892,2.536793629,0.482758543,0.219555748,0,0,0,0,0,0,0,0,0,0,nan,nan,1046.589337,1357.633883,1444.441301,1018.194353,863.380286,5.325443787,nan,13.43209877,0,0,0,22.31226638,21.32200733,32.28320405,35.13580293,29.16732402,0.5,0.25,-2.892,9,nan,231.9868691,0.625,nan,0.07856742,50.6896,0,-2.9436,8.66478096,0.502311155,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.444444444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.471353868,nan,13.15929583,0.208987526,-0.290397256,0.829679332,nan,0.045360921,0.185839903,8.67098655,nan,0,nan,nan,0,12.57698579,8.040912558,7.345481069,5,5.026120998,1.240806479,2.412291706,1.351235341,0.093957392,0,0,4.874101497,1,0,0,25.10044046,0.8,27,496,nan,1.348109768,11.94114463,0,1,nan,nan,0,5.931661303,0,1.35,4.271121556,0,88,0.2,0,0,0,0,0,0,0,0,0,nan,0,2,3.583796927,nan,0,0.647058824,8,0,0.326092699,0,0,0,0,0,2,0,nan,3,18,7.088178465,0,0,6.395351564,0.105843021,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.601661573,1.243816058,17,52.09,11.028,nan,0,0,0,2,0,0,0,0,33.81792476,0,0,1.989289692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.56,nan,0,1,0,240,0,0,0,0,2,0,0,0,nan,0,0.126626816,0.437684177,22.49,1,1
BENZTROPINE,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,nan,0,0,6.372192511,11.17090027,-0.36481441,0.108645912,11.99429073,15.99492044,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,1,0,0,0,0,0,0,nan,5.260695792,3.214844688,1.931794781,nan,3.41262352,2.857500471,0,5.523561956,4.270379301,3.096941772,6.981369045,5.588159575,1.851747263,1.08828539,0,0,0,0,0,0,0,0,0,0,nan,nan,2184.130418,2691.709269,2762.403229,1973.765611,1670.989303,7.486111111,nan,16.46745562,0,0,0,24.13444934,27.16272975,37.99309564,37.1587338,30.54601346,0,0,3.045,2,nan,281.9979886,0.428571429,nan,0.096225045,94.9232,0,1.0234,1.04734756,0.776496873,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.133318209,nan,3.196001926,-0.020175918,-0.033328808,0.257078255,nan,0.074535599,0.114545456,13.76679278,nan,0,nan,nan,0,15.6480536,11.30966309,9.989793325,0,7.428157238,0,3.841357013,2.843933546,0.188354909,2.169122638,12,8.783223113,0,0,0,6.501773954,1,35,1161,nan,1.199323665,3.305772028,1.465795435,0,nan,nan,0,5.564999033,0,3.55,23.84891091,0,124,21.14301023,0,0,0,0,0,0,0,0,0,nan,0,4,6.087724342,nan,12,0.956521739,6,0,0.491987509,0,0,0,10,0,0,2,nan,8,26,7.223159153,0,0,8.783710322,0.287128033,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.554020522,0,23,170.02,3.896,nan,2,0,0,0,0,0,0,0,47.96893495,0,0,2.085605867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.665139525,nan,0,1,0,413,0,0,0,0,0,0,0,0,nan,0,0.362031573,0.328532853,38.862,2,0
BIVALIRUDIN,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O,nan,0,0,3.91986714,11.41129271,-0.361180173,0.2832866,11.85,16.02815364,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,26,0,0,0,0,0,0,0,nan,30.28319882,22.38233026,7.79127252,nan,10.9315119,9.837397104,0,8.276124405,16.9100729,10.72404855,37.74108816,25.14569785,6.315633763,3.878006224,0,0,0,0,0,0,0,0,0,0,nan,nan,17381.91146,15962.35875,14821.76604,11174.19545,9787.55168,77.26736111,nan,143.5929688,0,0.143842396,0,189.1970054,178.7695861,253.8918483,270.55065,300.874286,0,0.78434595,-9.941,57,nan,2039.905958,0.540816327,nan,0.353553391,502.7768,0,-17.9478,322.1235248,4.539661662,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.492307692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.38869394,nan,82.17635517,-0.213216494,2.13728974,5.125257941,nan,0.273861279,-3.517440231,85.84391766,nan,0,nan,nan,0,114.9925909,73.30358292,67.27294642,3,37.37809212,0,18.98580261,12.60957683,0.516867127,7.986187647,18,50.20107861,2.979839509,0,0,153.5430804,0.96969697,230,286334,nan,12.20446857,71.36672525,10.70836339,3.202262364,nan,nan,0.594350928,0,0,5.97,0,0,752,0,0,0,0,0,0,0,0,0,0,nan,0,86,30.22116752,nan,18,0.548387097,7,0,0.695705769,0.434861414,0,0,15,26,13,3,nan,38,160,44.36428862,0,5,49.25252611,0.365789086,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.074884584,0,155,1730.57,62.634,nan,4,0,0,27,0,0,0,0,306.5160365,0,0,1.977522816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,453.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,55.1493583,nan,2,3,0,16024,0,0,0,0,0,0,0,0,nan,0,0.405216356,2.207620043,225.346,69,0
BUPROPION,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,nan,0,0,5.537929049,9.772196206,-0.302667162,0.179317137,11.85,34.96885335,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,3.90324098,2.550465668,1.168218029,nan,1.690288665,1.815828609,3.039342743,5,1.797101052,0.866004561,5.427059303,2.387034513,0.46153292,0.188033101,0,0,0,1,0,0,0,0,0,0,nan,nan,1143.683091,1300.769974,1477.700208,1125.546396,1014.849339,5.557655955,nan,14.0625,0,0,0,24.84739924,18.61622648,28.3986349,25.61946074,24.23218108,0,0,2.3,2,nan,220.9668413,0.461538462,nan,0,71.8199,0,1.8201,3.31276401,1.725578702,0,0,0,0,0,0,0,0,0,0,nan,nan,0.25,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.064273673,nan,2.526864887,-0.084988694,0.07667617,0.216475728,nan,0,-0.043831104,10.92889306,nan,1.154700538,nan,nan,0,12.34493498,7.293512317,7.633042249,0,3.575005256,0,1.241173026,0.650099968,0.049104638,2.61186323,6,5.747138598,0,0,0,7.905696416,1,20,454,nan,2.444154323,2.85985016,4.168124304,0,nan,nan,2.121320344,3.14734519,0.70268821,2.56,7.258033484,0,78,3.532775529,0,0,0,0,0,0,0,0,0,nan,0.353553391,4,2.376400303,nan,6,0.375,8,0,0.083333333,0,0,0,6,0,4,1,nan,1,16,4.945258464,0,3,4.552442945,0.027777778,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.131445856,0,16,16.03,2.698,nan,2,0,0,1,0,0,0,0,30.80953853,1,0,1.925596158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4.816635161,nan,0,0,0,200,0,0,0,0,0,0,0,0,nan,0,0.045385928,0.232307808,26.962,9,1
BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,nan,0,0,5.242458679,10.57629826,-0.300507678,0.211341765,11.9,15.99593029,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,0,0,0,0,0,0,0,nan,7.126120145,4.140235961,2.441380855,nan,3.477609623,3.625291382,0,5.807354922,4.993323883,3.334006393,8.584362324,6.632111269,2.011188992,1.272573678,0,0,0,0,0,0,0,0,0,0,nan,nan,2282.929476,2779.906142,2958.013977,2146.087311,1846.176609,9.871281774,nan,21.24037461,0,0.6082202,0,31.34883958,33.82454909,47.51286738,46.18053343,42.25920612,0.5,0,1.505,7,nan,354.0051992,0.714285714,nan,0.125,102.2177,0,-3.3565,11.26609225,1.229901809,0,0,0,0,0,0,0,0,0,0,nan,nan,0.125,0.470588235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.432337012,nan,5.130253981,0.270502776,-0.15837521,0.62288544,nan,0.125,-0.114770277,16.6841103,nan,0.825481812,nan,nan,0,19.39913046,13.65139701,12.19713019,0,8.782168216,0,4.323447308,2.95353761,0.068004226,0,6,10.72803367,1.292660814,0,0,21.62957046,0.888888889,42,2514,nan,1.852051544,16.49931648,0,0,nan,nan,0,0.512992784,3.882271328,3,10.30044903,0,148,25.13398369,0,0,0,0,0,0,0,0,0,nan,0.125,6,6.425445625,nan,6,0.928571429,7,1,0.410284624,0,0,0,1,4,6,0,nan,8,31,8.477187312,0,4,10.24373111,0.273972554,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.528812843,0.25,28,205.07,10.496,nan,1,0,0,2,0,0,0,0,57.69575412,1,0,2.060562647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.389030612,nan,0,3,2,829,0,0,0,0,0,0,0,0,nan,0,0.301964796,0.275783423,44.064,4,0
CAPTOPRIL,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,nan,0,0,4.32734511,9.727801196,-0.330362575,0.276763233,11.99444583,31.9720717,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,0,0,0,0,0,0,0,nan,3.661519749,2.640217093,1.184540027,nan,1.513811095,1.469113818,0,4.807354922,1.804582405,0.942166358,3.976666076,3.064093198,0.533442515,0.240890446,0,0,0,0,0,0,0,0,0,0,nan,nan,930.0017923,1074.454792,1202.371278,921.1627204,826.949225,5.185595568,nan,12.07142857,0,0,0,22.81114045,17.16460694,23.6587195,25.77140933,25.65868252,0,0,0.638,4,nan,201.9598889,0.777777778,nan,0.11785113,51.2769,0,-0.7787,0.60637369,0.492107586,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.428571429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.210432799,nan,7.344428232,0.00439529,0.078316924,0.411048768,nan,0.091287093,-0.137696178,9.035692222,nan,0,nan,nan,0,10.71517847,6.574586063,5.747278748,0,3.291703483,0,1.125072351,0.452772641,0.107725902,1.063659179,0,5.349768959,0,0,0,13.11735098,0.75,19,297,nan,1.03365121,3.375397412,1.590541458,0,nan,nan,0,2.941682753,0,1.9,6.373468494,0,66,2.481111325,0,0,0,0,0,0,0,0,0,nan,0,4,1.97120609,nan,0,0.357142857,3,0,0.136082763,0,0,0,0,2,3,0,nan,3,14,4.556902337,0,3,4.698028185,0.091287093,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.282691565,0.814325285,14,14.05,5.994,nan,0,0,0,2,0,0,0,0,26.97957342,0,0,1.927112387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2.75,nan,0,1,0,150,0,0,0,0,0,0,0,0,nan,0,0.106854301,0.406288503,22.246,6,0
CARBAMAZEPINE,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,nan,0,0,5.044150519,11.11514054,-0.261138324,0.280992135,11.85,15.99491942,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,4.868113744,2.683734122,0.94416966,nan,1.726699424,1.40062731,0,5.169925001,2.210962543,1.558353734,4.124612648,3.018151561,0.859895785,0.507441332,0,0,0,0,0,0,0,0,0,0,nan,nan,2161.193469,2694.781019,2309.7185,1623.224288,1360.064804,5.551020408,nan,13.005,0,0,0,19.49442964,20.99681971,30.13163123,34.99363942,33.32545951,0,0.5,0.792,3,nan,224.0010626,0,nan,0,78.388,0,1.3621,1.85531641,0.404372439,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.428571429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.161908586,nan,2.444637468,0.086980417,-0.012731672,0.201648107,nan,0,-0.011389976,9.706314847,nan,0,nan,nan,0,12.53516943,8.770856948,7.815500107,0,5.937393845,0,3.424273062,2.423543513,0.088484166,0,12,5.729003814,0,0,0,8.382014121,0.75,33,521,nan,1.049943305,5.937376653,0,0,nan,nan,0,4.689541397,0,2.78,17.81913246,0,96,14.0762043,0,0,0,0,0,0,0,0,0,nan,0,1,5.114072541,nan,12,0.833333333,18,0,0.166666667,0,0,0,12,0,0,2,nan,0,20,7.506857617,0,0,6.60256674,0.055555556,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.214076175,0,18,94.03,3.598,nan,4,0,0,1,0,0,0,0,37.24313838,0,0,2.069063243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.524654832,nan,0,1,0,223,0,0,0,0,0,0,0,0,nan,0,0.056920215,0.337915717,29.402,3,1
